"SiteID","Date","bap","Families"
"42.42333_-74.88805","2003-07-21",9.11,"Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Leuctridae,Pelecypoda,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.42333_-75.35778","2003-07-03",7.97,"Baetidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae"
"42.42639_-75.66639","2008-07-17",9.14,"Athericidae,Baetidae,Caenidae,Cambaridae,Chironomidae,Elmidae,Empididae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leuctridae,Perlidae,Philopotamidae,Rhyacophilidae,Tipulidae"
"42.4289_-75.62376","2008-08-06",9.03,"Baetidae,Caenidae,Chironomidae,Corydalidae,Elmidae,Empididae,Heptageniidae,Isonychiidae,Leptophlebiidae,Leuctridae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.43111_-73.59889","2000-08-03",8.17,"Baetidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Peltoperlidae,Perlidae,Philopotamidae,Tipulidae"
"42.43333_-75.98444","2008-08-05",8.56,"Athericidae,Baetidae,Caenidae,Chironomidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Polycentropodidae,Psychomyiidae,Tipulidae"
"42.4355_-74.12272","2007-09-13",9.27,"Athericidae,Baetidae,Chironomidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.43639_-74.13306","2008-08-21",7.77,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"42.43681_-74.03253","2007-09-13",8.52,"Athericidae,Baetidae,Chironomidae,Chloroperlidae,Corydalidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Leptophlebiidae,Perlidae,Philopotamidae,Psephenidae,Psychomyiidae,Pteronarcidae,Rhyacophilidae,Tipulidae"
"42.43722_-75.34556","2008-08-06",7.91,"Ancylidae,Athericidae,Baetidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Hydropsychidae,Isonychiidae,Philopotamidae,Turbellaria"
"42.44188_-78.61572","2005-09-13",8.71,"Amphipoda,Athericidae,Baetidae,Chironomidae,Elmidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Odontoceridae,Perlidae,Psephenidae,Rhyacophilidae,Simuliidae,Tipulidae"
"42.442_-76.105927","2013-07-24",7.85,"Baetidae,Cambaridae,Chironomidae,Corydalidae,Elmidae,Ephemeridae,Gomphidae,Hydropsychidae,Odontoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Ptilodactylidae,Tipulidae"
"42.44472_-73.80722","2007-09-13",8.08,"Amphipoda,Athericidae,Brachycentridae,Caenidae,Chironomidae,Corydalidae,Elmidae,Gomphidae,Helicopsychidae,Hydropsychidae,Isonychiidae,Leptoceridae,Philopotamidae,Psephenidae,Tipulidae"
"42.44569_-78.82675","2005-09-13",8.7,"Baetidae,Caenidae,Chironomidae,Corydalidae,Elmidae,Gomphidae,Helicopsychidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leuctridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Tabanidae,Tipulidae"
"42.44889_-75.05167","2003-07-31",8.13,"Athericidae,Baetidae,Cambaridae,Chironomidae,Elmidae,Heptageniidae,Hydropsychidae,Isonychiidae,Pelecypoda,Perlidae,Philopotamidae,Polymitarcyidae,Psephenidae,Psychomyiidae,Simuliidae,Tipulidae"
"42.45069_-78.72758","2010-08-25",7.99,"Athericidae,Baetidae,Caenidae,Chironomidae,Corydalidae,Elmidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Isonychiidae,Tipulidae"
"42.453_-78.585","2015-08-06",7.64,"Baetidae,Chironomidae,Elmidae,Empididae,Gomphidae,Hydropsychidae,Leptophlebiidae,Leuctridae,OLIGOCHAETA,Peltoperlidae,Perlidae,Philopotamidae,Psephenidae,Pteronarcidae,Simuliidae,Tipulidae"
"42.457877_-75.796493","2013-07-24",9.27,"Aeshnidae,Baetidae,Caenidae,Chironomidae,Goeridae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Odontoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.46073_-75.57426","2013-09-26",7.92,"Baetidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Perlidae,Philopotamidae,Tipulidae"
"42.4642_-78.1127","2010-09-08",8.36,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Tipulidae"
"42.46444_-75.32167","2003-07-07",8.67,"Baetidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Isonychiidae,Leptophlebiidae,Perlidae,Perlodidae,Philopotamidae,Psephenidae"
"42.46444_-76.03306","2003-07-21",8.64,"Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tipulidae,Turbellaria"
"42.46842_-74.88557","2009-07-14",8.98,"Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Leptophlebiidae,Leuctridae,OLIGOCHAETA,Perlidae,Psephenidae,Tipulidae"
"42.46944_-74.46722","2010-07-28",9.15,"Baetidae,Chironomidae,Corydalidae,Elmidae,Gomphidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Simuliidae,Tipulidae"
"42.47_-74.245","2012-09-11",7.92,"Athericidae,Baetidae,Chironomidae,Chloroperlidae,Ephemerellidae,Gomphidae,Hydropsychidae,Isonychiidae,Perlidae,Psephenidae,Tabanidae,Tipulidae"
"42.47417_-76.27306","2005-07-26",7.84,"Baetidae,Caenidae,Chironomidae,Elmidae,Empididae,Isonychiidae,Leptohyphidae,Leptophlebiidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"42.47528_-74.13167","2012-09-11",8.42,"Baetidae,Chironomidae,Ephemerellidae,Glossosomatidae,Hydropsychidae,Lepidostomatidae,Leptophlebiidae,Perlidae,Perlodidae,Philopotamidae,Polycentropodidae,Psephenidae,Rhyacophilidae,Simuliidae,Tipulidae"
"42.47622_-77.84346","2009-07-29",9.45,"Athericidae,Baetidae,Chironomidae,Chloroperlidae,Corydalidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Leptophlebiidae,Leuctridae,OLIGOCHAETA,Peltoperlidae,Perlidae,Philopotamidae,Polycentropodidae,Simuliidae"
"42.48066_-75.9797","2008-08-05",8.07,"Baetidae,Caenidae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Hydropsychidae,Isonychiidae,Leuctridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae"
"42.48202_-76.9307","2008-07-21",8.01,"Baetidae,Brachycentridae,Chironomidae,Chloroperlidae,Elmidae,Hydropsychidae,Hydroptilidae,Leptophlebiidae,Leuctridae,Perlidae,Perlodidae,Philopotamidae,Rhyacophilidae,Tipulidae"
"42.48288_-78.67676","2000-09-13",7.87,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Empididae,Ephemeridae,Gomphidae,Heptageniidae,Hydropsychidae,Leptohyphidae,Potamanthidae,Tipulidae"
"42.48855_-78.72168","2015-08-05",8.44,"Athericidae,Baetidae,Chironomidae,Chloroperlidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptohyphidae,Simuliidae,Tipulidae"
"42.48861_-73.45472","2000-08-03",9.35,"Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,OLIGOCHAETA,Perlidae,Psephenidae,Simuliidae"
"42.48861_-76.07361","2003-07-21",8.02,"Baetidae,Chironomidae,Elmidae,Glossosomatidae,Gomphidae,Heptageniidae,Isonychiidae,Leptophlebiidae,Leuctridae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae"
"42.48944_-73.45306","2007-09-11",8.34,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Cordulegastridae,Elmidae,Goeridae,Gomphidae,Helicopsychidae,Hydropsychidae,Isonychiidae,Lepidostomatidae,Lymnaeidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae,Turbellaria"
"42.4935_-75.59944","2008-08-06",8.58,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"42.49948_-73.54662","2012-09-13",8.76,"Baetidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.50195_-76.20333","2005-07-26",7.57,"Baetidae,Chironomidae,Elmidae,Heptageniidae,Hydroptilidae,Leptohyphidae,Leptophlebiidae,Leuctridae,Perlidae,Philopotamidae,Tipulidae"
"42.50286_-78.50864","2005-09-13",8.79,"Athericidae,Baetidae,Chironomidae,Corydalidae,Dryopidae,Elmidae,Empididae,Ephemerellidae,Gomphidae,Heptageniidae,Hirudinea,Isonychiidae,Lepidostomatidae,Leptophlebiidae,Perlidae,Philopotamidae,Rhyacophilidae,Simuliidae,Tipulidae"
"42.506_-76.816","2011-09-01",8.53,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Empididae,Heptageniidae,Hydrophilidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Perlodidae,Philopotamidae,Psephenidae,Sialidae,Tipulidae"
"42.50725_-76.138797","2013-07-25",7.56,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Hydropsychidae,Leptohyphidae,Leuctridae,Odontoceridae,Philopotamidae,Psephenidae,Simuliidae,Tipulidae"
"42.50917_-75.91732","2013-07-24",8.71,"Baetidae,Caenidae,Chironomidae,Elmidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Odontoceridae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.51333_-78.56778","2005-09-13",8.82,"Baetidae,Caenidae,Chironomidae,Chloroperlidae,Corydalidae,Elmidae,Hydropsychidae,Isonychiidae,Perlidae,Psephenidae,Simuliidae,Tipulidae"
"42.51889_-75.39889","2008-08-06",8.53,"Baetidae,Caenidae,Chironomidae,Elmidae,Empididae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Perlidae,Philopotamidae,Psephenidae,Tipulidae,Turbellaria"
"42.52333_-74.41111","2000-08-18",8.73,"Baetidae,Chironomidae,Elmidae,Empididae,Glossosomatidae,Heptageniidae,Leptophlebiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.52417_-75.25555","2003-07-07",8.28,"Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Isonychiidae,Leptophlebiidae,OLIGOCHAETA,Philopotamidae,Tipulidae"
"42.5277_-76.3222","2011-08-01",8.56,"Baetidae,Brachycentridae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Heptageniidae,Leptophlebiidae,Philopotamidae,Rhyacophilidae,Tipulidae"
"42.53_-75.89861","2003-07-22",8.82,"Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Leuctridae,Odontoceridae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.532129_-75.084072","2013-09-27",8.05,"Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Ephemeridae,Hydropsychidae,Isonychiidae,OLIGOCHAETA,Perlidae,Polycentropodidae,Psephenidae,Tipulidae"
"42.53479_-75.259822","2013-07-23",7.91,"Baetidae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Hydropsychidae,Lepidostomatidae,Leptophlebiidae,Leuctridae,Odontoceridae,OLIGOCHAETA,Perlidae,Psephenidae,Tipulidae"
"42.53778_-75.51361","2008-07-17",8.25,"Amphipoda,Ancylidae,Athericidae,Baetidae,Caenidae,Cambaridae,Chironomidae,Elmidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Polymitarcyidae,Potamanthidae,Psephenidae,Turbellaria"
"42.53972_-73.39417","2007-09-17",8.35,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Elmidae,Empididae,Gomphidae,Hydropsychidae,Isonychiidae,Lepidostomatidae,Leptophlebiidae,Leuctridae,Perlodidae,Philopotamidae,Rhyacophilidae,Simuliidae,Tipulidae"
"42.54167_-75.90417","2003-07-22",8.2,"Baetidae,Chironomidae,Chloroperlidae,Corydalidae,Elmidae,Glossosomatidae,Gomphidae,Heptageniidae,Hydroptilidae,Leptophlebiidae,Leuctridae,Perlidae,Polycentropodidae,Psephenidae,Tipulidae"
"42.54417_-74.4125","2005-08-11",8.28,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Empididae,Heptageniidae,Isonychiidae,Leptophlebiidae,Perlidae,Psephenidae,Tabanidae,Tipulidae"
"42.54556_-75.23833","2008-09-03",7.81,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Glossosomatidae,Gomphidae,Hydropsychidae,Odontoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.54583_-76.60028","2011-09-01",7.98,"Aeshnidae,Athericidae,Baetidae,Caenidae,Chironomidae,Coenagrionidae,Elmidae,Heptageniidae,Hydropsychidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Tipulidae,Turbellaria"
"42.55_-73.37861","2007-09-17",8.28,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Heptageniidae,Hydropsychidae,Isonychiidae,Philopotamidae,Psychomyiidae,Rhyacophilidae,Simuliidae,Tipulidae"
"42.55139_-73.68361","1999-08-05",8,"Amphipoda,Athericidae,Chironomidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Glossosomatidae,Gomphidae,Heptageniidae,Hydropsychidae,Lepidostomatidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"42.5575_-73.65778","1999-08-05",8.17,"Baetidae,Chironomidae,Elmidae,Glossosomatidae,Helicopsychidae,Hydropsychidae,Lepidostomatidae,Odontoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Rhyacophilidae,Tipulidae"
"42.559585_-75.713318","2013-07-24",8.3,"Baetidae,Cambaridae,Chironomidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leuctridae,Limnephilidae,OLIGOCHAETA,Peltoperlidae,Perlidae,Philopotamidae,Psephenidae,Tabanidae,Tipulidae"
"42.55972_-74.83083","2003-07-21",8.75,"Athericidae,Baetidae,Chironomidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Isonychiidae,Odontoceridae,Philopotamidae,Tipulidae"
"42.56028_-73.50083","2008-07-16",9.47,"Ancylidae,Baetidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Heptageniidae,Isonychiidae,Leptophlebiidae,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tipulidae"
"42.56139_-73.57778","2008-07-16",7.98,"Athericidae,Baetidae,Chironomidae,Elmidae,Empididae,Hydropsychidae,Leptophlebiidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Simuliidae,Tipulidae"
"42.56728_-75.89246","2003-07-22",9.12,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Glossosomatidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Lepidostomatidae,Leptophlebiidae,Leuctridae,Odontoceridae,Perlidae,Polycentropodidae,Psephenidae,Rhyacophilidae,Tipulidae"
"42.56805_-76.12167","2013-07-24",8.33,"Amphipoda,Baetidae,Brachycentridae,Caenidae,Cambaridae,Chironomidae,Elmidae,Ephemerellidae,Ephemeridae,Gomphidae,Heptageniidae,Hydropsychidae,Leptohyphidae,Leuctridae,OLIGOCHAETA,Potamanthidae,Psephenidae,Sialidae,Tipulidae"
"42.568266_-74.625882","2004-09-22",8.38,"Baetidae,Caenidae,Cambaridae,Capniidae,Chironomidae,Elmidae,Ephemerellidae,Hydropsychidae,Leptophlebiidae,Limnephilidae,OLIGOCHAETA,Peltoperlidae,Perlidae,Perlodidae,Philopotamidae,Psephenidae,Psychomyiidae,Tipulidae"
"42.5685_-79.10426","2011-07-05",9.03,"Baetidae,Brachycentridae,Caenidae,Chironomidae,Elmidae,Empididae,Gomphidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Leptohyphidae,OLIGOCHAETA,Perlidae,Polycentropodidae"
"42.575_-73.408","2013-07-19",8.46,"Cambaridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Glossosomatidae,Gomphidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Nemouridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"42.57583_-75.87889","1997-09-10",7.6,"Baetidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Psychomyiidae"
"42.57788_-78.62109","2010-08-25",8.01,"Baetidae,Chironomidae,Corydalidae,Elmidae,Empididae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Perlidae,Philopotamidae,Polycentropodidae,Simuliidae,Tipulidae"
"42.58666_-76.12737","2003-07-21",8,"Baetidae,Chironomidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Hirudinea,Hydropsychidae,Isonychiidae,Leuctridae,Perlidae,Philopotamidae,Psephenidae"
"42.588622_-75.856688","2013-07-24",7.84,"Baetidae,Chironomidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Lepidostomatidae,Leuctridae,Perlidae,Philopotamidae,Tipulidae"
"42.58944_-75.19305","2008-08-06",8.01,"Athericidae,Baetidae,Brachycentridae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Glossosomatidae,Hydropsychidae,Leuctridae,Odontoceridae,Philopotamidae,Tipulidae"
"42.59066_-75.06486","2008-08-06",8.49,"Baetidae,Caenidae,Chironomidae,Elmidae,Empididae,Ephemeridae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Odontoceridae,Perlidae,Psephenidae,Tipulidae,Uenoidae"
"42.59138_-74.75371","2008-08-07",8.13,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Empididae,Hydropsychidae,Odontoceridae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.59222_-76.09028","2003-07-21",7.54,"Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptohyphidae,Leuctridae,Philopotamidae,Psephenidae,Tipulidae"
"42.5983_-76.0789","2008-08-05",9.07,"Baetidae,Caenidae,Chironomidae,Elmidae,Empididae,Gomphidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Leptohyphidae,Leuctridae,OLIGOCHAETA,Philopotamidae,Psephenidae,Tipulidae"
"42.59889_-74.1475","2005-08-11",8.76,"Baetidae,Chironomidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tipulidae,Turbellaria"
"42.6_-75.87833","2008-09-03",8.93,"Athericidae,Caenidae,Chironomidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Pelecypoda,Perlidae,Philopotamidae,Psephenidae,Sialidae,Tipulidae"
"42.60124_-77.32375","2002-07-16",7.83,"Baetidae,Chironomidae,Elmidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Nemouridae,Philopotamidae,Polycentropodidae,Rhyacophilidae,Simuliidae,Tipulidae"
"42.6021_-78.719498","2015-08-05",7.87,"Baetidae,Chironomidae,Elmidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptohyphidae,Perlidae,Psephenidae,Tabanidae,Tipulidae"
"42.60361_-73.70566","2008-07-10",8.49,"Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leptohyphidae,Perlidae,Rhyacophilidae,Simuliidae,Tipulidae"
"42.60639_-76.15833","2013-07-25",8.05,"Athericidae,Baetidae,Caenidae,Cambaridae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Leuctridae,OLIGOCHAETA,Perlidae,Perlodidae,Philopotamidae,Polymitarcyidae,Psephenidae,Simuliidae"
"42.62_-75.32121","2009-07-22",8.32,"Baetidae,Caenidae,Chironomidae,Corydalidae,Elmidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.62226_-78.73446","2010-08-25",8.35,"Baetidae,Caenidae,Chironomidae,Empididae,Gomphidae,Heptageniidae,Isonychiidae,Leuctridae,Philopotamidae,Potamanthidae,Psephenidae,Sialidae"
"42.62411_-73.378","2007-09-17",8.84,"Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Philopotamidae,Tipulidae"
"42.62423_-78.80897","2010-08-25",8.05,"Aeshnidae,Baetidae,Chironomidae,Elmidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Perlidae,Philopotamidae,Physidae,Psephenidae,Simuliidae,Tipulidae"
"42.62786_-75.02557","2008-08-06",8.6,"Aeshnidae,Baetidae,Cambaridae,Chironomidae,Chloroperlidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leuctridae,Peltoperlidae,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tabanidae,Tipulidae"
"42.63028_-73.66363","2008-07-10",7.63,"Baetidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leptohyphidae,Limnephilidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Simuliidae,Tipulidae"
"42.635_-77.367","2012-08-08",7.82,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Empididae,Goeridae,Heptageniidae,Hydropsychidae,Leuctridae,Peltoperlidae,Perlidae,Philopotamidae,Polycentropodidae,Tipulidae"
"42.64333_-75.32972","2003-07-22",8.96,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Glossosomatidae,Gomphidae,Heptageniidae,Lepidostomatidae,Leptophlebiidae,Leuctridae,Odontoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Polycentropodidae,Psephenidae,Tipulidae"
"42.64472_-75.17028","2004-08-24",8.23,"Ancylidae,Athericidae,Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,OLIGOCHAETA,Pelecypoda,Perlidae,Philopotamidae,Psephenidae,Psychomyiidae,Simuliidae"
"42.64722_-75.78445","1997-09-10",8.59,"Ancylidae,Baetidae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Simuliidae,Tipulidae"
"42.65805_-76.43","2006-07-25",8.02,"Baetidae,Chironomidae,Elmidae,Empididae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptohyphidae,Leptophlebiidae,Leuctridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tipulidae"
"42.66177_-74.23139","2010-07-29",9.16,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae"
"42.66197_-75.35173","2008-08-06",8.75,"Baetidae,Caenidae,Chironomidae,Elmidae,Empididae,Heptageniidae,Leuctridae,Odontoceridae,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tipulidae,Uenoidae"
"42.66304_-76.01336","2008-08-05",7.88,"Ancylidae,Baetidae,Cambaridae,Chironomidae,Corydalidae,Elmidae,Empididae,Ephemeridae,Gomphidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Limnephilidae,Philopotamidae,Psephenidae,Tabanidae"
"42.67204_-78.43686","2005-09-14",8.12,"Athericidae,Baetidae,Chironomidae,Elmidae,Empididae,Ephemeridae,Gomphidae,Heptageniidae,Hydropsychidae,Perlidae,Philopotamidae,Psephenidae,Tipulidae,Turbellaria"
"42.6753_-78.87257","2006-08-23",8.55,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae"
"42.68_-76.37","2011-09-01",8.39,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Goeridae,Gomphidae,Heptageniidae,Hydropsychidae,Leuctridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Pteronarcidae,Tipulidae"
"42.68306_-73.54083","2008-07-16",9.17,"Baetidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Glossosomatidae,Gomphidae,Heptageniidae,Isonychiidae,Leptoceridae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.687667_-78.122518","2014-07-02",7.69,"Aeshnidae,Amphipoda,Asellidae,Athericidae,Baetidae,Brachycentridae,Cambaridae,Chironomidae,Elmidae,Ephemeridae,Heptageniidae,Hydroptilidae,Leptohyphidae,OLIGOCHAETA,Philopotamidae,Psephenidae,Rhyacophilidae,Simuliidae,Tipulidae"
"42.69083_-73.56389","1999-08-31",9,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Gomphidae,Helicopsychidae,Heptageniidae,Hydropsychidae,Isonychiidae,Lepidostomatidae,Leuctridae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.695_-73.64056","2001-07-05",7.92,"Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Hirudinea,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.69876_-75.55517","2008-08-05",8.77,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Odontoceridae,Perlidae,Philopotamidae,Psephenidae"
"42.70068_-74.9612","2008-08-07",8.24,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Hydrophilidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Peltoperlidae,Perlidae,Philopotamidae,Simuliidae,Tipulidae"
