"sample_id","coll_date","bap","WAVE","freq"
"3784",4603,"8/26/1987",9.56,"Heptageniidae",3
"3785",4603,"8/26/1987",9.56,"Ephemerellidae",2
"3786",4603,"8/26/1987",9.56,"Leuctridae",1
"3787",4603,"8/26/1987",9.56,"Perlodidae",1
"3788",4603,"8/26/1987",9.56,"Leptophlebiidae",1
"3789",4603,"8/26/1987",9.56,"Polycentropodidae",1
"3790",4603,"8/26/1987",9.56,"Pteronarcidae",1
"3791",4603,"8/26/1987",9.56,"Rhyacophilidae",4
"3792",4603,"8/26/1987",9.56,"Chloroperlidae",1
"3793",4603,"8/26/1987",9.56,"Peltoperlidae",1
"3794",4842,"7/20/1989",3.83,"Athericidae",1
"3795",4845,"7/25/1989",7.78,"Caenidae",1
"3796",4845,"7/25/1989",7.78,"Polymitarcyidae",1
"3797",4845,"7/25/1989",7.78,"Isonychiidae",1
"3798",4845,"7/25/1989",7.78,"Heptageniidae",2
"3799",4845,"7/25/1989",7.78,"Ephemerellidae",2
"3800",4845,"7/25/1989",7.78,"Leptohyphidae",1
"3801",4850,"7/25/1989",8.44,"Perlidae",1
"3802",4850,"7/25/1989",8.44,"Athericidae",1
"3803",4850,"7/25/1989",8.44,"Caenidae",1
"3804",4850,"7/25/1989",8.44,"Philopotamidae",1
"3805",4850,"7/25/1989",8.44,"Polymitarcyidae",1
"3806",4850,"7/25/1989",8.44,"Glossosomatidae",1
"3807",4850,"7/25/1989",8.44,"Hydroptilidae",2
"3808",4850,"7/25/1989",8.44,"Isonychiidae",1
"3809",4850,"7/25/1989",8.44,"Heptageniidae",2
"3810",4850,"7/25/1989",8.44,"Psephenidae",1
"3811",4850,"7/25/1989",8.44,"Ephemerellidae",2
"3812",4853,"7/27/1989",9.25,"Perlidae",1
"3813",4853,"7/27/1989",9.25,"Athericidae",1
"3814",4853,"7/27/1989",9.25,"Brachycentridae",1
"3815",4853,"7/27/1989",9.25,"Ephemerellidae",3
"3816",4853,"7/27/1989",9.25,"Heptageniidae",1
"3817",4853,"7/27/1989",9.25,"Uenoidae",1
"3818",4853,"7/27/1989",9.25,"Leptophlebiidae",1
"3819",4853,"7/27/1989",9.25,"Glossosomatidae",1
"3820",4854,"7/27/1989",8.24,"Perlidae",1
"3821",4854,"7/27/1989",8.24,"Brachycentridae",1
"3822",4854,"7/27/1989",8.24,"Ephemerellidae",2
"3823",4854,"7/27/1989",8.24,"Heptageniidae",1
"3824",4854,"7/27/1989",8.24,"Gomphidae",1
"3825",4854,"7/27/1989",8.24,"Glossosomatidae",1
"3826",4854,"7/27/1989",8.24,"Rhyacophilidae",1
"3827",4857,"7/27/1989",8.72,"Philopotamidae",1
"3828",4857,"7/27/1989",8.72,"Ephemerellidae",2
"3829",4857,"7/27/1989",8.72,"Isonychiidae",2
"3830",4857,"7/27/1989",8.72,"Heptageniidae",2
"3831",4857,"7/27/1989",8.72,"Perlidae",1
"3832",4857,"7/27/1989",8.72,"Leptophlebiidae",1
"3833",4857,"7/27/1989",8.72,"Rhyacophilidae",1
"3834",4858,"7/27/1989",7.9,"Glossosomatidae",2
"3835",4858,"7/27/1989",7.9,"Heptageniidae",1
"3836",4858,"7/27/1989",7.9,"Isonychiidae",1
"3837",4858,"7/27/1989",7.9,"Corydalidae",1
"3838",4858,"7/27/1989",7.9,"Psephenidae",1
"3839",4858,"7/27/1989",7.9,"Ephemerellidae",1
"3840",4874,"8/29/1989",5.11,"Heptageniidae",1
"3841",4894,"9/13/1989",8.64,"Caenidae",1
"3842",4894,"9/13/1989",8.64,"Philopotamidae",1
"3843",4894,"9/13/1989",8.64,"Helicopsychidae",1
"3844",4894,"9/13/1989",8.64,"Perlidae",1
"3845",4894,"9/13/1989",8.64,"Psephenidae",1
"3846",4894,"9/13/1989",8.64,"Ephemerellidae",1
"3847",4894,"9/13/1989",8.64,"Heptageniidae",1
"3848",4894,"9/13/1989",8.64,"Leptohyphidae",1
"3849",4897,"9/14/1989",7.37,"Philopotamidae",1
"3850",4897,"9/14/1989",7.37,"Corydalidae",1
"3851",4897,"9/14/1989",7.37,"Glossosomatidae",1
"3852",4897,"9/14/1989",7.37,"Isonychiidae",1
"3853",4897,"9/14/1989",7.37,"Heptageniidae",2
"3854",5000,"7/11/1990",5.81,"Caenidae",1
"3855",5000,"7/11/1990",5.81,"Ephemeridae",1
"3856",5000,"7/11/1990",5.81,"Polymitarcyidae",1
"3857",5000,"7/11/1990",5.81,"Isonychiidae",1
"3858",5000,"7/11/1990",5.81,"Ephemerellidae",1
"3859",5000,"7/11/1990",5.81,"Heptageniidae",1
"3860",5008,"7/17/1990",4.64,"Hydroptilidae",1
"3861",5022,"8/22/1990",7.94,"Heptageniidae",3
"3862",5022,"8/22/1990",7.94,"Leuctridae",1
"3863",5022,"8/22/1990",7.94,"Pteronarcidae",1
"3864",5022,"8/22/1990",7.94,"Rhyacophilidae",1
"3865",5022,"8/22/1990",7.94,"Peltoperlidae",1
"3866",5022,"8/22/1990",7.94,"Perlodidae",1
"3867",5023,"8/22/1990",3.45,"Heptageniidae",1
"3868",5024,"8/22/1990",3.4,"Perlodidae",1
"3869",5024,"8/22/1990",3.4,"Corydalidae",1
"3870",5024,"8/22/1990",3.4,"Rhyacophilidae",1
"3871",5027,"8/22/1990",6.56,"Ephemerellidae",1
"3872",5027,"8/22/1990",6.56,"Leptophlebiidae",1
"3873",5027,"8/22/1990",6.56,"Brachycentridae",1
"3874",5027,"8/22/1990",6.56,"Corydalidae",1
"3875",5027,"8/22/1990",6.56,"Heptageniidae",1
"3876",5027,"8/22/1990",6.56,"Capniidae",1
"3877",6695,"8/13/2008",8.35,"Perlidae",2
"3878",6695,"8/13/2008",8.35,"Heptageniidae",3
"3879",6695,"8/13/2008",8.35,"Isonychiidae",1
"3880",6695,"8/13/2008",8.35,"Ephemerellidae",1
"3881",6696,"8/13/2008",7.59,"Philopotamidae",2
"3882",6696,"8/13/2008",7.59,"Heptageniidae",2
"3883",6696,"8/13/2008",7.59,"Isonychiidae",1
"3884",6696,"8/13/2008",7.59,"Lepidostomatidae",1
"3885",6696,"8/13/2008",7.59,"Perlidae",1
"3886",6791,"8/29/2007",7.46,"Athericidae",1
"3887",6791,"8/29/2007",7.46,"Isonychiidae",1
"3888",6791,"8/29/2007",7.46,"Perlidae",1
"3889",6791,"8/29/2007",7.46,"Heptageniidae",1
"3890",6793,"9/12/2007",7.06,"Athericidae",1
"3891",6793,"9/12/2007",7.06,"Philopotamidae",2
"3892",6793,"9/12/2007",7.06,"Corydalidae",1
"3893",6793,"9/12/2007",7.06,"Hydroptilidae",1
"3894",6793,"9/12/2007",7.06,"Isonychiidae",1
"3895",6793,"9/12/2007",7.06,"Perlidae",1
"3896",6793,"9/12/2007",7.06,"Psephenidae",1
"3897",6793,"9/12/2007",7.06,"Leptohyphidae",1
"3898",6794,"9/11/2007",7.65,"Hydroptilidae",1
"3899",6794,"9/11/2007",7.65,"Isonychiidae",1
"3900",6794,"9/11/2007",7.65,"Leptophlebiidae",1
"3901",6794,"9/11/2007",7.65,"Odontoceridae",1
"3902",6794,"9/11/2007",7.65,"Heptageniidae",1
"3903",6794,"9/11/2007",7.65,"Ephemerellidae",1
"3904",6794,"9/11/2007",7.65,"Perlidae",1
"3905",6797,"9/11/2007",7.72,"Perlidae",2
"3906",6797,"9/11/2007",7.72,"Philopotamidae",1
"3907",6797,"9/11/2007",7.72,"Ephemerellidae",1
"3908",6797,"9/11/2007",7.72,"Hydroptilidae",1
"3909",6797,"9/11/2007",7.72,"Corydalidae",1
"3910",6797,"9/11/2007",7.72,"Heptageniidae",1
"3911",6798,"8/7/2007",5.32,"Athericidae",1
"3912",6798,"8/7/2007",5.32,"Philopotamidae",1
"3913",6798,"8/7/2007",5.32,"Isonychiidae",1
"3914",6798,"8/7/2007",5.32,"Heptageniidae",2
"3915",6799,"9/11/2007",6.85,"Perlidae",3
"3916",6799,"9/11/2007",6.85,"Corydalidae",1
"3917",6799,"9/11/2007",6.85,"Hydroptilidae",1
"3918",6799,"9/11/2007",6.85,"Heptageniidae",2
"3919",6799,"9/11/2007",6.85,"Polycentropodidae",1
"3920",6799,"9/11/2007",6.85,"Psephenidae",1
"3921",6799,"9/11/2007",6.85,"Leptohyphidae",1
"3922",6800,"8/30/2007",7.55,"Caenidae",1
"3923",6800,"8/30/2007",7.55,"Philopotamidae",2
"3924",6800,"8/30/2007",7.55,"Isonychiidae",1
"3925",6800,"8/30/2007",7.55,"Psephenidae",1
"3926",6800,"8/30/2007",7.55,"Heptageniidae",2
"3927",6804,"9/12/2007",6.61,"Perlidae",1
"3928",6804,"9/12/2007",6.61,"Philopotamidae",1
"3929",6804,"9/12/2007",6.61,"Isonychiidae",1
"3930",6804,"9/12/2007",6.61,"Corydalidae",1
"3931",6804,"9/12/2007",6.61,"Psephenidae",1
"3932",6804,"9/12/2007",6.61,"Heptageniidae",2
"3933",6805,"9/13/2007",4.81,"Athericidae",1
"3934",6805,"9/13/2007",4.81,"Leptohyphidae",1
"3935",6807,"9/27/2007",5.69,"Polycentropodidae",1
"3936",6807,"9/27/2007",5.69,"Chloroperlidae",1
"3937",6808,"9/26/2007",8.78,"Philopotamidae",1
"3938",6808,"9/26/2007",8.78,"Ephemerellidae",1
"3939",6808,"9/26/2007",8.78,"Glossosomatidae",1
"3940",6808,"9/26/2007",8.78,"Polycentropodidae",1
"3941",6808,"9/26/2007",8.78,"Perlidae",1
"3942",6808,"9/26/2007",8.78,"Psephenidae",1
"3943",6808,"9/26/2007",8.78,"Rhyacophilidae",1
"3944",6808,"9/26/2007",8.78,"Heptageniidae",1
"3945",6809,"9/26/2007",8.28,"Athericidae",1
"3946",6809,"9/26/2007",8.28,"Philopotamidae",1
"3947",6809,"9/26/2007",8.28,"Corydalidae",1
"3948",6809,"9/26/2007",8.28,"Isonychiidae",1
"3949",6809,"9/26/2007",8.28,"Perlidae",2
"3950",6809,"9/26/2007",8.28,"Heptageniidae",1
"3951",6809,"9/26/2007",8.28,"Ephemerellidae",1
"3952",6813,"9/11/2007",7.65,"Philopotamidae",1
"3953",6813,"9/11/2007",7.65,"Corydalidae",1
"3954",6813,"9/11/2007",7.65,"Isonychiidae",1
"3955",6813,"9/11/2007",7.65,"Hydroptilidae",1
"3956",6813,"9/11/2007",7.65,"Polycentropodidae",1
"3957",6813,"9/11/2007",7.65,"Psephenidae",1
"3958",6813,"9/11/2007",7.65,"Heptageniidae",1
"3959",6813,"9/11/2007",7.65,"Leptohyphidae",1
"3960",6815,"9/25/2007",7.53,"Brachycentridae",1
"3961",6815,"9/25/2007",7.53,"Philopotamidae",1
"3962",6815,"9/25/2007",7.53,"Ephemerellidae",1
"3963",6815,"9/25/2007",7.53,"Isonychiidae",1
"3964",6815,"9/25/2007",7.53,"Rhyacophilidae",1
"3965",6815,"9/25/2007",7.53,"Heptageniidae",1
"3966",6815,"9/25/2007",7.53,"Perlidae",1
"3967",6816,"9/13/2007",4.11,"Athericidae",1
"3968",6816,"9/13/2007",4.11,"Corydalidae",1
"3969",6816,"9/13/2007",4.11,"Psephenidae",1
"3970",6817,"9/13/2007",7.31,"Athericidae",1
"3971",6817,"9/13/2007",7.31,"Philopotamidae",1
"3972",6817,"9/13/2007",7.31,"Isonychiidae",1
"3973",6817,"9/13/2007",7.31,"Psephenidae",1
"3974",6817,"9/13/2007",7.31,"Heptageniidae",2
"3975",6818,"9/11/2007",8.02,"Athericidae",1
"3976",6818,"9/11/2007",8.02,"Brachycentridae",1
"3977",6818,"9/11/2007",8.02,"Philopotamidae",2
"3978",6818,"9/11/2007",8.02,"Isonychiidae",1
"3979",6818,"9/11/2007",8.02,"Psephenidae",1
"3980",6818,"9/11/2007",8.02,"Heptageniidae",2
"3981",6818,"9/11/2007",8.02,"Ephemerellidae",1
"3982",6820,"8/29/2007",5.89,"Caenidae",1
"3983",6820,"8/29/2007",5.89,"Philopotamidae",1
"3984",6820,"8/29/2007",5.89,"Psephenidae",1
"3985",6820,"8/29/2007",5.89,"Heptageniidae",3
"3986",6820,"8/29/2007",5.89,"Leptohyphidae",1
"3987",6825,"9/12/2007",5.86,"Philopotamidae",1
"3988",6825,"9/12/2007",5.86,"Heptageniidae",2
"3989",6828,"9/6/2007",6.68,"Corydalidae",1
"3990",6828,"9/6/2007",6.68,"Isonychiidae",1
"3991",6828,"9/6/2007",6.68,"Hydroptilidae",1
"3992",6828,"9/6/2007",6.68,"Heptageniidae",1
"3993",6829,"9/26/2007",5.19,"Philopotamidae",1
"3994",6829,"9/26/2007",5.19,"Ephemerellidae",1
"3995",6829,"9/26/2007",5.19,"Corydalidae",1
"3996",6829,"9/26/2007",5.19,"Heptageniidae",3
"3997",6834,"9/12/2007",6.97,"Philopotamidae",1
"3998",6834,"9/12/2007",6.97,"Isonychiidae",1
"3999",6834,"9/12/2007",6.97,"Psephenidae",1
"4000",6834,"9/12/2007",6.97,"Heptageniidae",1
"4001",6836,"9/12/2007",4.67,"Philopotamidae",1
"4002",6836,"9/12/2007",4.67,"Hydroptilidae",1
"4003",6850,"9/12/2007",6.27,"Perlidae",3
"4004",6850,"9/12/2007",6.27,"Philopotamidae",1
"4005",6850,"9/12/2007",6.27,"Isonychiidae",1
"4006",6850,"9/12/2007",6.27,"Corydalidae",1
"4007",6850,"9/12/2007",6.27,"Psephenidae",1
"4008",6850,"9/12/2007",6.27,"Heptageniidae",1
"4009",6855,"9/25/2007",8.93,"Perlidae",2
"4010",6855,"9/25/2007",8.93,"Athericidae",1
"4011",6855,"9/25/2007",8.93,"Philopotamidae",1
"4012",6855,"9/25/2007",8.93,"Heptageniidae",2
"4013",6855,"9/25/2007",8.93,"Ephemerellidae",1
"4014",6855,"9/25/2007",8.93,"Isonychiidae",1
"4015",6855,"9/25/2007",8.93,"Corydalidae",1
"4016",6855,"9/25/2007",8.93,"Psephenidae",1
"4017",6855,"9/25/2007",8.93,"Pteronarcidae",1
"4018",6855,"9/25/2007",8.93,"Rhyacophilidae",1
"4019",6855,"9/25/2007",8.93,"Gomphidae",1
"4020",6855,"9/25/2007",8.93,"Leuctridae",1
"4021",6857,"9/27/2007",7.97,"Perlidae",4
"4022",6857,"9/27/2007",7.97,"Athericidae",1
"4023",6857,"9/27/2007",7.97,"Philopotamidae",1
"4024",6857,"9/27/2007",7.97,"Heptageniidae",2
"4025",6857,"9/27/2007",7.97,"Ephemerellidae",1
"4026",6857,"9/27/2007",7.97,"Glossosomatidae",1
"4027",6857,"9/27/2007",7.97,"Hydroptilidae",1
"4028",6857,"9/27/2007",7.97,"Isonychiidae",1
"4029",6857,"9/27/2007",7.97,"Corydalidae",1
"4030",6857,"9/27/2007",7.97,"Leptophlebiidae",1
"4031",6858,"9/13/2007",6.74,"Perlidae",1
"4032",6858,"9/13/2007",6.74,"Athericidae",1
"4033",6858,"9/13/2007",6.74,"Caenidae",1
"4034",6858,"9/13/2007",6.74,"Philopotamidae",1
"4035",6858,"9/13/2007",6.74,"Corydalidae",1
"4036",6858,"9/13/2007",6.74,"Isonychiidae",1
"4037",6858,"9/13/2007",6.74,"Heptageniidae",1
"4038",6858,"9/13/2007",6.74,"Ephemerellidae",1
"4039",6859,"9/13/2007",5.44,"Perlidae",1
"4040",6859,"9/13/2007",5.44,"Athericidae",1
"4041",6859,"9/13/2007",5.44,"Hydroptilidae",1
"4042",6859,"9/13/2007",5.44,"Corydalidae",1
"4043",6859,"9/13/2007",5.44,"Psephenidae",1
"4044",6859,"9/13/2007",5.44,"Heptageniidae",1
"4045",6859,"9/13/2007",5.44,"Peltoperlidae",1
"4046",6860,"9/12/2007",5.4,"Philopotamidae",1
"4047",6860,"9/12/2007",5.4,"Hydroptilidae",2
"4048",6860,"9/12/2007",5.4,"Heptageniidae",1
"4049",6864,"9/11/2007",6.58,"Athericidae",1
"4050",6864,"9/11/2007",6.58,"Isonychiidae",1
"4051",6864,"9/11/2007",6.58,"Psephenidae",1
"4052",6864,"9/11/2007",6.58,"Rhyacophilidae",1
"4053",6864,"9/11/2007",6.58,"Heptageniidae",1
"4054",6864,"9/11/2007",6.58,"Helicopsychidae",1
"4055",6869,"9/26/2007",8.04,"Perlidae",3
"4056",6869,"9/26/2007",8.04,"Athericidae",1
"4057",6869,"9/26/2007",8.04,"Philopotamidae",1
"4058",6869,"9/26/2007",8.04,"Isonychiidae",1
"4059",6869,"9/26/2007",8.04,"Corydalidae",1
"4060",6869,"9/26/2007",8.04,"Polycentropodidae",1
"4061",6869,"9/26/2007",8.04,"Psephenidae",1
"4062",6869,"9/26/2007",8.04,"Odontoceridae",1
"4063",6869,"9/26/2007",8.04,"Heptageniidae",1
"4064",6869,"9/26/2007",8.04,"Ephemerellidae",1
"4065",6869,"9/26/2007",8.04,"Leptophlebiidae",1
"4066",6872,"9/12/2007",4.36,"Caenidae",1
"4067",6872,"9/12/2007",4.36,"Philopotamidae",1
"4068",6874,"8/29/2007",4.87,"Philopotamidae",1
"4069",6874,"8/29/2007",4.87,"Hydroptilidae",2
"4070",6875,"9/11/2007",6.26,"Ephemeridae",1
"4071",6875,"9/11/2007",6.26,"Corydalidae",1
"4072",6875,"9/11/2007",6.26,"Heptageniidae",1
"4073",6878,"9/12/2007",5.57,"Philopotamidae",1
"4074",6878,"9/12/2007",5.57,"Helicopsychidae",1
"4075",6878,"9/12/2007",5.57,"Isonychiidae",1
"4076",6878,"9/12/2007",5.57,"Polycentropodidae",1
"4077",6878,"9/12/2007",5.57,"Psephenidae",1
"4078",6878,"9/12/2007",5.57,"Perlidae",1
"4079",6882,"9/25/2007",7.44,"Perlidae",1
"4080",6882,"9/25/2007",7.44,"Ephemerellidae",1
"4081",6882,"9/25/2007",7.44,"Glossosomatidae",1
"4082",6882,"9/25/2007",7.44,"Perlodidae",1
"4083",6882,"9/25/2007",7.44,"Odontoceridae",1
"4084",6882,"9/25/2007",7.44,"Rhyacophilidae",2
"4085",6883,"9/11/2007",7.62,"Perlidae",1
"4086",6883,"9/11/2007",7.62,"Caenidae",1
"4087",6883,"9/11/2007",7.62,"Philopotamidae",1
"4088",6883,"9/11/2007",7.62,"Isonychiidae",1
"4089",6883,"9/11/2007",7.62,"Hydroptilidae",1
"4090",6883,"9/11/2007",7.62,"Heptageniidae",3
"4091",6883,"9/11/2007",7.62,"Corydalidae",1
"4092",6883,"9/11/2007",7.62,"Psephenidae",1
"4093",6884,"9/11/2007",8.05,"Perlidae",1
"4094",6884,"9/11/2007",8.05,"Athericidae",1
"4095",6884,"9/11/2007",8.05,"Brachycentridae",1
"4096",6884,"9/11/2007",8.05,"Philopotamidae",1
"4097",6884,"9/11/2007",8.05,"Helicopsychidae",1
"4098",6884,"9/11/2007",8.05,"Isonychiidae",1
"4099",6884,"9/11/2007",8.05,"Polycentropodidae",1
"4100",6884,"9/11/2007",8.05,"Psephenidae",1
"4101",6884,"9/11/2007",8.05,"Heptageniidae",1
"4102",6884,"9/11/2007",8.05,"Gomphidae",1
"4103",6885,"9/11/2007",4.4,"Philopotamidae",1
"4104",6885,"9/11/2007",4.4,"Psephenidae",1
"4105",6888,"8/7/2007",7.75,"Philopotamidae",1
"4106",6888,"8/7/2007",7.75,"Glossosomatidae",1
"4107",6888,"8/7/2007",7.75,"Isonychiidae",1
"4108",6888,"8/7/2007",7.75,"Lepidostomatidae",1
"4109",6888,"8/7/2007",7.75,"Leuctridae",1
"4110",6888,"8/7/2007",7.75,"Perlidae",1
"4111",6888,"8/7/2007",7.75,"Heptageniidae",1
"4112",6891,"9/11/2007",5.01,"Philopotamidae",1
"4113",6891,"9/11/2007",5.01,"Psephenidae",1
"4114",6891,"9/11/2007",5.01,"Heptageniidae",1
"4115",6894,"7/26/2007",6.74,"Perlidae",1
"4116",6894,"7/26/2007",6.74,"Heptageniidae",1
"4117",6896,"8/29/2007",8.66,"Perlidae",2
"4118",6896,"8/29/2007",8.66,"Athericidae",1
"4119",6896,"8/29/2007",8.66,"Heptageniidae",3
"4120",6896,"8/29/2007",8.66,"Corydalidae",1
"4121",6896,"8/29/2007",8.66,"Odontoceridae",1
"4122",6896,"8/29/2007",8.66,"Rhyacophilidae",1
"4123",6903,"8/29/2007",5.61,"Corydalidae",1
"4124",6903,"8/29/2007",5.61,"Psephenidae",1
"4125",6903,"8/29/2007",5.61,"Heptageniidae",1
"4126",6904,"9/12/2007",5.59,"Heptageniidae",1
"4127",6907,"9/11/2007",4.95,"Philopotamidae",1
"4128",6908,"9/12/2007",6.98,"Perlidae",2
"4129",6908,"9/12/2007",6.98,"Philopotamidae",2
"4130",6908,"9/12/2007",6.98,"Psephenidae",1
"4131",6908,"9/12/2007",6.98,"Isonychiidae",1
"4132",6908,"9/12/2007",6.98,"Corydalidae",1
"4133",6908,"9/12/2007",6.98,"Heptageniidae",1
"4134",6913,"9/26/2007",6.9,"Ephemerellidae",1
"4135",6913,"9/26/2007",6.9,"Uenoidae",1
"4136",6913,"9/26/2007",6.9,"Heptageniidae",1
"4137",6913,"9/26/2007",6.9,"Perlodidae",1
"4138",6918,"9/26/2007",6.18,"Polycentropodidae",1
"4139",6918,"9/26/2007",6.18,"Corydalidae",1
"4140",6918,"9/26/2007",6.18,"Heptageniidae",1
"4141",6921,"9/13/2007",4.11,"Corydalidae",1
"4142",6922,"9/12/2007",5.3,"Philopotamidae",1
"4143",6922,"9/12/2007",5.3,"Psephenidae",1
"4144",6922,"9/12/2007",5.3,"Heptageniidae",1
"4145",6924,"9/13/2007",7.16,"Perlidae",2
"4146",6924,"9/13/2007",7.16,"Caenidae",1
"4147",6924,"9/13/2007",7.16,"Philopotamidae",1
"4148",6924,"9/13/2007",7.16,"Helicopsychidae",1
"4149",6924,"9/13/2007",7.16,"Heptageniidae",3
"4150",6924,"9/13/2007",7.16,"Psephenidae",1
"4151",6924,"9/13/2007",7.16,"Leptohyphidae",1
"4152",6925,"9/6/2007",6.79,"Brachycentridae",1
"4153",6925,"9/6/2007",6.79,"Glossosomatidae",1
"4154",6925,"9/6/2007",6.79,"Perlidae",1
"4155",6925,"9/6/2007",6.79,"Ephemerellidae",1
"4156",6927,"9/13/2007",8.14,"Caenidae",1
"4157",6927,"9/13/2007",8.14,"Philopotamidae",1
"4158",6927,"9/13/2007",8.14,"Corydalidae",1
"4159",6927,"9/13/2007",8.14,"Isonychiidae",1
"4160",6927,"9/13/2007",8.14,"Psephenidae",1
"4161",6927,"9/13/2007",8.14,"Heptageniidae",1
"4162",6927,"9/13/2007",8.14,"Ephemerellidae",1
"4163",6930,"9/12/2007",6.77,"Athericidae",1
"4164",6930,"9/12/2007",6.77,"Philopotamidae",1
"4165",6930,"9/12/2007",6.77,"Isonychiidae",1
"4166",6930,"9/12/2007",6.77,"Psephenidae",1
"4167",6930,"9/12/2007",6.77,"Heptageniidae",1
"4168",6932,"9/25/2007",8.41,"Perlidae",1
"4169",6932,"9/25/2007",8.41,"Athericidae",1
"4170",6932,"9/25/2007",8.41,"Philopotamidae",3
"4171",6932,"9/25/2007",8.41,"Psephenidae",1
"4172",6932,"9/25/2007",8.41,"Heptageniidae",2
"4173",6932,"9/25/2007",8.41,"Ephemerellidae",1
"4174",6932,"9/25/2007",8.41,"Isonychiidae",1
"4175",6932,"9/25/2007",8.41,"Corydalidae",1
"4176",6932,"9/25/2007",8.41,"Gomphidae",1
"4177",6932,"9/25/2007",8.41,"Rhyacophilidae",3
"4178",6933,"9/13/2007",8.52,"Perlidae",2
"4179",6933,"9/13/2007",8.52,"Athericidae",1
"4180",6933,"9/13/2007",8.52,"Philopotamidae",1
"4181",6933,"9/13/2007",8.52,"Psephenidae",2
"4182",6933,"9/13/2007",8.52,"Hydroptilidae",1
"4183",6933,"9/13/2007",8.52,"Corydalidae",1
"4184",6933,"9/13/2007",8.52,"Leptophlebiidae",1
"4185",6933,"9/13/2007",8.52,"Pteronarcidae",1
"4186",6933,"9/13/2007",8.52,"Rhyacophilidae",1
"4187",6933,"9/13/2007",8.52,"Heptageniidae",1
"4188",6933,"9/13/2007",8.52,"Chloroperlidae",1
"4189",6933,"9/13/2007",8.52,"Ephemerellidae",1
"4190",6935,"9/26/2007",5.48,"Athericidae",1
"4191",6935,"9/26/2007",5.48,"Philopotamidae",1
"4192",6935,"9/26/2007",5.48,"Psephenidae",1
"4193",6936,"9/11/2007",7.52,"Perlidae",2
"4194",6936,"9/11/2007",7.52,"Philopotamidae",1
"4195",6936,"9/11/2007",7.52,"Heptageniidae",3
"4196",6936,"9/11/2007",7.52,"Ephemerellidae",1
"4197",6936,"9/11/2007",7.52,"Isonychiidae",1
"4198",6936,"9/11/2007",7.52,"Rhyacophilidae",1
"4199",6936,"9/11/2007",7.52,"Perlodidae",1
"4200",6938,"9/12/2007",5.29,"Philopotamidae",1
"4201",6940,"7/31/2007",7.16,"Caenidae",1
"4202",6940,"7/31/2007",7.16,"Isonychiidae",1
"4203",6940,"7/31/2007",7.16,"Heptageniidae",2
"4204",6940,"7/31/2007",7.16,"Leptophlebiidae",1
"4205",6940,"7/31/2007",7.16,"Leptohyphidae",1
"4206",6942,"8/1/2007",6.7,"Athericidae",1
"4207",6942,"8/1/2007",6.7,"Philopotamidae",1
"4208",6942,"8/1/2007",6.7,"Leuctridae",1
"4209",6942,"8/1/2007",6.7,"Perlidae",1
"4210",6943,"8/1/2007",8.29,"Athericidae",1
"4211",6943,"8/1/2007",8.29,"Caenidae",1
"4212",6943,"8/1/2007",8.29,"Philopotamidae",1
"4213",6943,"8/1/2007",8.29,"Corydalidae",1
"4214",6943,"8/1/2007",8.29,"Hydroptilidae",1
"4215",6943,"8/1/2007",8.29,"Lepidostomatidae",1
"4216",6943,"8/1/2007",8.29,"Heptageniidae",2
"4217",6943,"8/1/2007",8.29,"Ephemerellidae",1
"4218",6947,"7/31/2007",5.92,"Perlidae",2
"4219",6947,"7/31/2007",5.92,"Philopotamidae",1
"4220",6947,"7/31/2007",5.92,"Heptageniidae",1
"4221",6950,"8/1/2007",3.99,"Corydalidae",1
"4222",6953,"7/31/2007",6.24,"Athericidae",1
"4223",6953,"7/31/2007",6.24,"Philopotamidae",2
"4224",6953,"7/31/2007",6.24,"Isonychiidae",1
"4225",6953,"7/31/2007",6.24,"Heptageniidae",4
"4226",6953,"7/31/2007",6.24,"Corydalidae",1
"4227",6955,"8/2/2007",6.8,"Caenidae",1
"4228",6955,"8/2/2007",6.8,"Philopotamidae",1
"4229",6955,"8/2/2007",6.8,"Glossosomatidae",1
"4230",6955,"8/2/2007",6.8,"Psephenidae",1
"4231",6955,"8/2/2007",6.8,"Heptageniidae",2
"4232",6956,"8/1/2007",6.82,"Caenidae",1
"4233",6956,"8/1/2007",6.82,"Glossosomatidae",1
"4234",6956,"8/1/2007",6.82,"Isonychiidae",1
"4235",6956,"8/1/2007",6.82,"Polycentropodidae",1
"4236",6956,"8/1/2007",6.82,"Heptageniidae",1
"4237",6956,"8/1/2007",6.82,"Gomphidae",1
"4238",7013,"7/22/2008",9.4,"Perlidae",2
"4239",7013,"7/22/2008",9.4,"Brachycentridae",1
"4240",7013,"7/22/2008",9.4,"Philopotamidae",2
"4241",7013,"7/22/2008",9.4,"Ephemerellidae",2
"4242",7013,"7/22/2008",9.4,"Heptageniidae",1
"4243",7013,"7/22/2008",9.4,"Glossosomatidae",1
"4244",7013,"7/22/2008",9.4,"Helicopsychidae",1
"4245",7013,"7/22/2008",9.4,"Isonychiidae",1
"4246",7013,"7/22/2008",9.4,"Lepidostomatidae",1
"4247",7013,"7/22/2008",9.4,"Corydalidae",1
"4248",7013,"7/22/2008",9.4,"Psephenidae",1
"4249",7013,"7/22/2008",9.4,"Rhyacophilidae",1
"4250",7013,"7/22/2008",9.4,"Gomphidae",1
"4251",7021,"7/24/2008",7.97,"Perlidae",1
